Name,Quantidade,DoseValor,Preço_limpo,Infos,Cluster,TipoPreco,TipoDose
Olanzapina Prati-Donaduzzi,14.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,15.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,28.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,30.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,60.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,90.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,70.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,100.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,140.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,280.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,300.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,500.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,7.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,10.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,14.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,15.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,28.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,30.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,60.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,90.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Prati-Donaduzzi,70.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Orkambi Comprimido,112.0,125.0,93.98,Comprimido revestido,0,Baixo,Média
Orkambi Comprimido,112.0,125.0,93.98,Comprimido revestido,0,Baixo,Média
Olanzapina Pharlab,28.0,5.0,469.56,Comprimido,0,Médio,Baixa
Olanzapina Pharlab,15.0,10.0,939.29,Comprimido,0,Alto,Baixa
Olanzapina Pharlab,30.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Olanzapina Pharlab,30.0,10.0,93.98,Comprimido,0,Baixo,Baixa
Olanzapina Neo Química,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Neo Química,30.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Olanzapina Neo Química,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,30.0,20.0,93.98,Solução oral (gotas),0,Baixo,Baixa
Oxalato de Escitalopram Geolab,30.0,15.0,93.98,Solução oral (gotas),0,Baixo,Baixa
Oxalato de Escitalopram Geolab,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,98.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,150.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,490.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,450.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,98.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,150.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,490.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,450.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,14.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,15.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,28.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,56.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,14.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,15.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,28.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,56.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Geolab,60.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Omeprazol 1Farma,56.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol 1Farma,28.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol Cimed,56.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol Cimed,28.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Oxypynal,100.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,56.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,28.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,14.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,100.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,56.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,42.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,28.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,14.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,42.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,10.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,20.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,30.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,60.0,10.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,10.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,20.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,30.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oxypynal,60.0,20.0,93.98,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Oraldrat,30.0,3.5,93.98,Pó para solução oral,0,Baixo,Baixa
Omeprazol EMS,14.0,10.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,7.0,40.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,7.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,60.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,14.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,28.0,20.0,93.98,Cápsula gelatinosa dura com microgrânulos,0,Baixo,Baixa
Omeprazol EMS,60.0,10.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,7.0,10.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,28.0,10.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,56.0,10.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,56.0,20.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,14.0,40.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,28.0,40.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Omeprazol EMS,56.0,40.0,93.98,Cápsula dura de liberação retardada,0,Baixo,Baixa
Orlistate Nova Química,30.0,120.0,93.98,Cápsula dura,0,Baixo,Média
Orlistate Nova Química,60.0,120.0,93.98,Cápsula dura,0,Baixo,Média
Orlistate Nova Química,42.0,120.0,93.98,Cápsula dura,0,Baixo,Média
Orlistate Nova Química,84.0,120.0,93.98,Cápsula dura,0,Baixo,Média
Ohde Caps,10.0,1000.0,93.98,Cápsula mole,0,Baixo,Alta
Ohde Caps,4.0,50000.0,93.98,Cápsula mole,0,Baixo,Alta
Ohde Caps,30.0,7000.0,93.98,Cápsula mole,0,Baixo,Alta
Ohde Caps,10.0,15000.0,93.98,Cápsula mole,0,Baixo,Alta
Ohde Caps,30.0,1000.0,93.98,Cápsula mole,0,Baixo,Alta
Ohde Caps,4.0,7000.0,93.98,Cápsula mole,0,Baixo,Alta
Ohde Caps,4.0,15000.0,93.98,Cápsula mole,0,Baixo,Alta
Oxaliplatina Medley,30.0,50.0,93.98,Solução injetável,0,Baixo,Baixa
Oxaliplatina Medley,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Oxaliplatina Bergamo/Amgen,30.0,50.0,93.98,Pó para solução injetável,0,Baixo,Baixa
Oxaliplatina Bergamo/Amgen,30.0,50.0,93.98,Pó para solução injetável,0,Baixo,Baixa
Oxaliplatina Bergamo/Amgen,30.0,100.0,93.98,Pó para solução injetável,0,Baixo,Média
Oxaliplatina Bergamo/Amgen,30.0,100.0,93.98,Pó para solução injetável,0,Baixo,Média
Onaz,30.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Onaz,30.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Onaz,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Onaz,10.0,5.0,93.98,Comprimido revestido,0,Baixo,Baixa
Onaz,15.0,2.5,93.98,Comprimido revestido,0,Baixo,Baixa
Ontruzant,1.0,150.0,93.98,Pó para solução injetável,0,Baixo,Média
Ontruzant,30.0,440.0,93.98,Pó para solução injetável,0,Baixo,Alta
Oxalato de Escitalopram Pharlab,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Pharlab,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Pharlab,30.0,15.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Sandoz,30.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Sandoz,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Sandoz,30.0,15.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Sandoz,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxalato de Escitalopram Sandoz,60.0,10.0,93.98,Comprimido revestido,0,Baixo,Baixa
Orlistate Ranbaxy,84.0,120.0,599.63,Cápsula dura,0,Alto,Média
Orlistate Ranbaxy,60.0,120.0,332.38,Cápsula dura,0,Médio,Média
Orlistate Ranbaxy,42.0,120.0,328.27,Cápsula dura,0,Médio,Média
Orlistate Ranbaxy,30.0,120.0,137.12,Cápsula dura,0,Médio,Média
Oxygesic,14.0,40.0,584.18,Comprimido revestido de liberação prolongada,0,Alto,Baixa
Oxygesic,28.0,40.0,1193.66,Comprimido revestido de liberação prolongada,0,Alto,Baixa
Oxygesic,14.0,10.0,199.74,Comprimido revestido de liberação prolongada,0,Médio,Baixa
Oxygesic,28.0,10.0,399.47,Comprimido revestido de liberação prolongada,0,Médio,Baixa
Oxygesic,14.0,20.0,343.3,Comprimido revestido de liberação prolongada,0,Médio,Baixa
Oxygesic,28.0,20.0,701.52,Comprimido revestido de liberação prolongada,0,Alto,Baixa
Oxalato De Excitalopram Novartis,30.0,20.0,128.93,Comprimido revestido,0,Médio,Baixa
Oxalato De Excitalopram Novartis,30.0,10.0,67.92,Comprimido revestido,0,Baixo,Baixa
Oxcarbazepina Torrent,30.0,300.0,93.98,Comprimido revestido,0,Baixo,Alta
Olmedix HCT,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,10.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,20.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix HCT,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,30.0,40.0,64.91,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,60.0,40.0,129.78,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,10.0,40.0,21.65,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,20.0,40.0,43.27,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,30.0,40.0,64.91,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,60.0,40.0,129.78,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,10.0,20.0,18.99,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,20.0,20.0,37.99,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,30.0,20.0,56.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,60.0,20.0,113.91,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,10.0,40.0,21.65,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Germed Pharma,20.0,40.0,43.27,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,10.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,20.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran HCT,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Osbant,1.0,150.0,93.98,Comprimido revestido,0,Baixo,Média
Osbant,2.0,150.0,93.98,Comprimido revestido,0,Baixo,Média
Osbant,3.0,150.0,93.98,Comprimido revestido,0,Baixo,Média
Osbant,12.0,150.0,93.98,Comprimido revestido,0,Baixo,Média
Olmedix,10.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,20.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,40.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,40.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmedix,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,10.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,20.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,40.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,40.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmegran,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Oxa,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Oxa,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Oxa,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,10.0,20.0,16.13,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,10.0,40.0,17.0,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,20.0,20.0,32.27,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,30.0,20.0,48.4,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,60.0,20.0,96.84,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,90.0,20.0,145.24,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila Althaia,15.0,20.0,24.19,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,15.0,40.0,25.46,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,20.0,40.0,34.01,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,30.0,40.0,51.01,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Althaia,60.0,40.0,102.04,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila Althaia,90.0,40.0,153.02,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila Legrand,10.0,20.0,16.2,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,30.0,20.0,48.66,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,40.0,20.0,64.91,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,60.0,20.0,97.38,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,10.0,40.0,17.06,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,20.0,40.0,34.09,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,30.0,40.0,51.18,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,40.0,40.0,68.24,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Legrand,60.0,40.0,102.38,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila Legrand,20.0,20.0,32.47,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Eurofarma - Momenta,30.0,20.0,48.63,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Eurofarma - Momenta,30.0,40.0,51.14,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,10.0,20.0,16.2,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,30.0,20.0,48.66,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,40.0,20.0,64.91,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,60.0,20.0,97.38,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,10.0,40.0,17.06,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,20.0,40.0,34.09,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,30.0,40.0,51.18,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,40.0,40.0,68.24,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila Nova Química,60.0,40.0,102.38,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila Nova Química,20.0,20.0,32.47,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,20.0,20.0,32.47,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,10.0,20.0,16.2,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,40.0,20.0,64.91,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,20.0,40.0,34.09,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,30.0,40.0,51.18,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,40.0,40.0,68.24,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,30.0,20.0,48.66,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,10.0,40.0,17.06,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila EMS,60.0,40.0,103.07,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila EMS,60.0,20.0,97.38,Comprimido revestido,0,Baixo,Baixa
Onua,28.0,0.075,46.37,Comprimido revestido,0,Baixo,Baixa
Onua,84.0,0.075,139.09,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,10.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,20.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,30.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,60.0,20.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,10.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,20.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,30.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Nova Química,60.0,40.0,93.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,10.0,20.0,18.99,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,30.0,20.0,56.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,60.0,20.0,113.91,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,10.0,40.0,21.65,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,20.0,40.0,43.28,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,30.0,40.0,64.93,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,60.0,40.0,129.81,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,10.0,40.0,21.65,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,20.0,40.0,43.27,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,30.0,40.0,64.91,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida Legrand,60.0,40.0,129.78,Comprimido revestido,0,Médio,Baixa
Onegripe,20.0,4.0,28.58,Cápsula dura,0,Baixo,Baixa
Onegripe,10.0,400.0,14.44,Cápsula dura,0,Baixo,Alta
Oxaliplatina Accord Farma,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Oxaliplatina Accord Farma,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Oxaliplatina Accord Farma,30.0,5.0,93.98,Solução injetável,0,Baixo,Baixa
Oselflu,10.0,30.0,98.44,Cápsula dura,0,Baixo,Baixa
Oselflu,500.0,30.0,4923.27,Cápsula dura,0,,Baixa
Oselflu,10.0,45.0,147.69,Cápsula dura,0,Médio,Baixa
Oselflu,500.0,45.0,7384.21,Cápsula dura,0,,Baixa
Oselflu,10.0,75.0,246.14,Cápsula dura,0,Médio,Média
Oselflu,500.0,75.0,12306.8,Cápsula dura,0,,Média
Oxynorm,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Oxynorm,30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,10.0,20.0,18.99,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,20.0,20.0,37.99,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,30.0,20.0,56.98,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,60.0,20.0,113.91,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,10.0,40.0,21.65,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,20.0,40.0,43.28,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,30.0,40.0,64.93,Comprimido revestido,0,Baixo,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,60.0,40.0,129.81,Comprimido revestido,0,Médio,Baixa
Olmesartana Medoxomila + Hidroclorotiazida EMS,10.0,40.0,21.65,Comprimido revestido,0,Baixo,Baixa
