name,url,letter
Starlix,https://consultaremedios.com.br/starlix/p,s
Stelazine,https://consultaremedios.com.br/stelazine/p,s
Sanilin,https://consultaremedios.com.br/sanilin/p,s
Secnidazol Multilab,https://consultaremedios.com.br/secnidazol-multilab/p,s
Sedalex,https://consultaremedios.com.br/sedalex/p,s
Sedol,https://consultaremedios.com.br/sedol/p,s
Seki,https://consultaremedios.com.br/seki/p,s
Selen Hair Ouro,https://consultaremedios.com.br/selen-hair-ouro/p,s
Sensiderme,https://consultaremedios.com.br/sensiderme/p,s
Simeticona Cápsula Teuto,https://consultaremedios.com.br/simeticona-capsula-teuto/p,s
Sinutab,https://consultaremedios.com.br/sinutab/p,s
Sal de Frutas Eno,https://consultaremedios.com.br/sal-de-frutas-eno/p,s
Salicetil,https://consultaremedios.com.br/salicetil/p,s
Sandimmun,https://consultaremedios.com.br/sandimmun/p,s
Sandostatin LAR,https://consultaremedios.com.br/sandostatin-lar/p,s
Secdazol,https://consultaremedios.com.br/secdazol/p,s
Sedalgina,https://consultaremedios.com.br/sedalgina/p,s
Simeticona Neo Química,https://consultaremedios.com.br/simeticona-neo-quimica/p,s
Sinvascor,https://consultaremedios.com.br/sinvascor/p,s
Snif Jet,https://consultaremedios.com.br/snif-jet/p,s
Soyfit,https://consultaremedios.com.br/soyfit/p,s
Senan,https://consultaremedios.com.br/senan/p,s
Siblima,https://consultaremedios.com.br/siblima/p,s
Siilif,https://consultaremedios.com.br/siilif/p,s
Silglós,https://consultaremedios.com.br/silglos/p,s
Silimalon,https://consultaremedios.com.br/silimalon/p,s
Salivan,https://consultaremedios.com.br/salivan/p,s
Scaflogin,https://consultaremedios.com.br/scaflogin/p,s
Secfar,https://consultaremedios.com.br/secfar/p,s
Secnidazol Neo Química,https://consultaremedios.com.br/secnidazol-neo-quimica/p,s
Sorine SSC,https://consultaremedios.com.br/sorine-ssc/p,s
Soynati,https://consultaremedios.com.br/soynati/p,s
Stelara,https://consultaremedios.com.br/stelara/p,s
Sulbamox BD,https://consultaremedios.com.br/sulbamox-bd/p,s
Sulfato de Polimixina B Eurofarma - Momenta,https://consultaremedios.com.br/sulfato-de-polimixina-b-eurofarma-momenta/p,s
Sulfato de Gentamicina + Fosfato Dissódico de Betametasona Germed Pharma,https://consultaremedios.com.br/sulfato-de-gentamicina-fosfato-dissodico-de-betametasona-germed-pharma/p,s
Suavicid,https://consultaremedios.com.br/suavicid/p,s
Sulfametoxazol + Trimetoprima Prati-Donaduzzi,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-prati-donaduzzi/p,s
Sulfato de Gentamicina Neo Química,https://consultaremedios.com.br/sulfato-de-gentamicina-neo-quimica/p,s
Sulfato de Neomicina + Bacitracina Sanval,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-sanval/p,s
Synthroid,https://consultaremedios.com.br/synthroid/p,s
Spiroctan,https://consultaremedios.com.br/spiroctan/p,s
Stomaliv,https://consultaremedios.com.br/stomaliv/p,s
Succitrat,https://consultaremedios.com.br/succitrat/p,s
Sulfametoxazol + Trimetoprima Belfar,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-belfar/p,s
Sulfato de Neomicina Prati-Donaduzzi,https://consultaremedios.com.br/sulfato-de-neomicina-prati-donaduzzi/p,s
Sulfato de Salbutamol Sobral,https://consultaremedios.com.br/sulfato-de-salbutamol-sobral/p,s
Sulfato de Salbutamol Teuto,https://consultaremedios.com.br/sulfato-de-salbutamol-teuto/p,s
Sumax Comprimido,https://consultaremedios.com.br/sumax-comprimido/p,s
Supirocin,https://consultaremedios.com.br/supirocin/p,s
Sulfametoxazol + Trimetoprima Sandoz,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-sandoz/p,s
Sinvastatina Medley,https://consultaremedios.com.br/sinvastatina-medley/p,s
Sinvatrox,https://consultaremedios.com.br/sinvatrox/p,s
Solidago Virgaurea,https://consultaremedios.com.br/solidago-virgaurea/p,s
Sollevare,https://consultaremedios.com.br/sollevare/p,s
Sonarin,https://consultaremedios.com.br/sonarin/p,s
Spectolab Balsâmico,https://consultaremedios.com.br/spectolab-balsamico/p,s
Stiefcortil,https://consultaremedios.com.br/stiefcortil/p,s
Stresstabs,https://consultaremedios.com.br/stresstabs/p,s
Sinvastatina Sandoz,https://consultaremedios.com.br/sinvastatina-sandoz/p,s
Sonoripan,https://consultaremedios.com.br/sonoripan/p,s
Sonrisal,https://consultaremedios.com.br/sonrisal/p,s
Soronal,https://consultaremedios.com.br/soronal/p,s
Stabil,https://consultaremedios.com.br/stabil/p,s
Stiemycin,https://consultaremedios.com.br/stiemycin/p,s
Stilram,https://consultaremedios.com.br/stilram/p,s
Succinato de Sumatriptana Biolab Genéricos,https://consultaremedios.com.br/succinato-de-sumatriptana-biolab-genericos/p,s
Sulfato de Salbutamol Unither Brasil,https://consultaremedios.com.br/sulfato-de-salbutamol-unither-brasil/p,s
Sulfato de Salbutamol Neo Química,https://consultaremedios.com.br/sulfato-de-salbutamol-neo-quimica/p,s
Sulfato de Salbutamol Farmace,https://consultaremedios.com.br/sulfato-de-salbutamol-farmace/p,s
Sulfazina,https://consultaremedios.com.br/sulfazina/p,s
Superhist,https://consultaremedios.com.br/superhist/p,s
Sinvastatina Biosintética - Aché,https://consultaremedios.com.br/sinvastatina-biosintetica-ache/p,s
Sinvaston,https://consultaremedios.com.br/sinvaston/p,s
Slenfig,https://consultaremedios.com.br/slenfig/p,s
Sorine,https://consultaremedios.com.br/sorine/p,s
Sorine Nebulizador,https://consultaremedios.com.br/sorine-nebulizador/p,s
Stablon,https://consultaremedios.com.br/stablon/p,s
Stele,https://consultaremedios.com.br/stele/p,s
Sulfametoxazol + Trimetoprima Neo Química,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-neo-quimica/p,s
Só-Soro Infantil,https://consultaremedios.com.br/so-soro-infantil/p,s
Spectoflux,https://consultaremedios.com.br/spectoflux/p,s
Stongel Vs,https://consultaremedios.com.br/stongel-vs/p,s
Sulfadiazina de Prata União Química,https://consultaremedios.com.br/sulfadiazina-de-prata-uniao-quimica/p,s
Sulfato de Neomicina + Bacitracina Zíncica Teuto,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-teuto/p,s
Sulfato de Terbutalina + Guaifenesina Prati-Donaduzzi,https://consultaremedios.com.br/sulfato-de-terbutalina-guaifenesina-prati-donaduzzi/p,s
Suprema,https://consultaremedios.com.br/suprema/p,s
Sinvastatina EMS,https://consultaremedios.com.br/sinvastatina-ems/p,s
Sinvastin,https://consultaremedios.com.br/sinvastin/p,s
Solarcaine,https://consultaremedios.com.br/solarcaine/p,s
Solugel,https://consultaremedios.com.br/solugel/p,s
Stilgrip,https://consultaremedios.com.br/stilgrip/p,s
Sulfato de Salbutamol União Química,https://consultaremedios.com.br/sulfato-de-salbutamol-uniao-quimica/p,s
Superan,https://consultaremedios.com.br/superan/p,s
Sulfato de Salbutamol Prati-Donaduzzi,https://consultaremedios.com.br/sulfato-de-salbutamol-prati-donaduzzi/p,s
Suprahyal,https://consultaremedios.com.br/suprahyal/p,s
Sinvasmax,https://consultaremedios.com.br/sinvasmax/p,s
Sinvastamed,https://consultaremedios.com.br/sinvastamed/p,s
Sioconazol,https://consultaremedios.com.br/sioconazol/p,s
Sorinan,https://consultaremedios.com.br/sorinan/p,s
Succinato Sódico de Cloranfenicol Nova Farma,https://consultaremedios.com.br/succinato-sodico-de-cloranfenicol-nova-farma/p,s
Sulfametoxazol + Trimetoprima EMS,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-ems/p,s
Sulfato de Salbutamol Laboratil,https://consultaremedios.com.br/sulfato-de-salbutamol-laboratil/p,s
Solardril,https://consultaremedios.com.br/solardril/p,s
Somavert,https://consultaremedios.com.br/somavert/p,s
Sorofar,https://consultaremedios.com.br/sorofar/p,s
Sulfametoxazol + Trimetoprima Cimed,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-cimed/p,s
Sulfadiazina de Prata Prati-Donaduzzi,https://consultaremedios.com.br/sulfadiazina-de-prata-prati-donaduzzi/p,s
Synarel,https://consultaremedios.com.br/synarel/p,s
Survanta,https://consultaremedios.com.br/survanta/p,s
Sinvax,https://consultaremedios.com.br/sinvax/p,s
Soroliv,https://consultaremedios.com.br/soroliv/p,s
Sulfato de Amicacina Nova Farma,https://consultaremedios.com.br/sulfato-de-amicacina-nova-farma/p,s
Sulfato de Hidroxicloroquina Medley,https://consultaremedios.com.br/sulfato-de-hidroxicloroquina-medley/p,s
Sulfato de Neomicina + Bacitracina Zíncica Cimed,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-cimed/p,s
Sulfato de Neomicina + Bacitracina Zíncica Neo Química,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-neo-quimica/p,s
Sulfato de Terbutalina União Química,https://consultaremedios.com.br/sulfato-de-terbutalina-uniao-quimica/p,s
Suprefact Depot,https://consultaremedios.com.br/suprefact-depot/p,s
Sulfametoxazol + Trimetoprima Teuto,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-teuto/p,s
Sulfato de Terbutalina Prati-Donaduzzi,https://consultaremedios.com.br/sulfato-de-terbutalina-prati-donaduzzi/p,s
Sulfato de Vincristina Accord Farma,https://consultaremedios.com.br/sulfato-de-vincristina-accord-farma/p,s
Suplan Comprimido,https://consultaremedios.com.br/suplan-comprimido/p,s
Suprium,https://consultaremedios.com.br/suprium/p,s
Sylador,https://consultaremedios.com.br/sylador/p,s
Sutent,https://consultaremedios.com.br/sutent/p,s
Sulfato de Neomicina + Bacitracina Zíncica Prati-Donaduzzi,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-prati-donaduzzi/p,s
Supositório de Glicerina Pfizer,https://consultaremedios.com.br/supositorio-de-glicerina-pfizer/p,s
Sulbacter,https://consultaremedios.com.br/sulbacter/p,s
Sulfato de Salbutamol + Guaifenesina EMS,https://consultaremedios.com.br/sulfato-de-salbutamol-guaifenesina-ems/p,s
Sulferbel Comprimido,https://consultaremedios.com.br/sulferbel-comprimido/p,s
Sulglic,https://consultaremedios.com.br/sulglic/p,s
Sulfato de Neomicina + Bacitracina Zíncica Medley,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-medley/p,s
Sulfato de Neomicina + Bacitracina Zíncica EMS,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-ems/p,s
Sulfato de Salbutamol Laboratório Cristália,https://consultaremedios.com.br/sulfato-de-salbutamol-laboratorio-cristalia/p,s
Sulfato de Salbutamol Multilab,https://consultaremedios.com.br/sulfato-de-salbutamol-multilab/p,s
Sulfato de Terbutalina Greenpharma,https://consultaremedios.com.br/sulfato-de-terbutalina-greenpharma/p,s
Supositório de Glicerina Granado Pharmacias,https://consultaremedios.com.br/supositorio-de-glicerina-granado-pharmacias/p,s
Suprelle,https://consultaremedios.com.br/suprelle/p,s
Symbicort Turbuhaler,https://consultaremedios.com.br/symbicort-turbuhaler/p,s
Synagis,https://consultaremedios.com.br/synagis/p,s
Sygen,https://consultaremedios.com.br/sygen/p,s
Sutriptan,https://consultaremedios.com.br/sutriptan/p,s
Stamaril,https://consultaremedios.com.br/stamaril/p,s
Synvisc,https://consultaremedios.com.br/synvisc/p,s
Stocrin,https://consultaremedios.com.br/stocrin/p,s
Synvisc-One,https://consultaremedios.com.br/synvisc-one/p,s
Solução Glicofisiológica Beker,https://consultaremedios.com.br/solucao-glicofisiologica-beker/p,s
Simbioflora,https://consultaremedios.com.br/simbioflora/p,s
Sompraz IV,https://consultaremedios.com.br/sompraz-iv/p,s
Selzic,https://consultaremedios.com.br/selzic/p,s
Simbiotil,https://consultaremedios.com.br/simbiotil/p,s
Soden,https://consultaremedios.com.br/soden/p,s
Softez,https://consultaremedios.com.br/softez/p,s
Solupren,https://consultaremedios.com.br/solupren/p,s
Solução de Ringer com Lactato de Sódio Beker,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-de-sodio-beker/p,s
Syletyv,https://consultaremedios.com.br/syletyv/p,s
Sene Herbarium,https://consultaremedios.com.br/sene-herbarium/p,s
Stressan,https://consultaremedios.com.br/stressan/p,s
Seasonique,https://consultaremedios.com.br/seasonique/p,s
Scitalax,https://consultaremedios.com.br/scitalax/p,s
Secnidazol Brasterápica,https://consultaremedios.com.br/secnidazol-brasterapica/p,s
Sinvastatina Merck,https://consultaremedios.com.br/sinvastatina-merck/p,s
Solustrep,https://consultaremedios.com.br/solustrep/p,s
Somaflex AP,https://consultaremedios.com.br/somaflex-ap/p,s
Secnidazol Sandoz,https://consultaremedios.com.br/secnidazol-sandoz/p,s
Senes,https://consultaremedios.com.br/senes/p,s
Serenata,https://consultaremedios.com.br/serenata/p,s
Simeticona Aché,https://consultaremedios.com.br/simeticona-ache/p,s
Striverdi Respimat,https://consultaremedios.com.br/striverdi-respimat/p,s
Síbus,https://consultaremedios.com.br/sibus/p,s
Sifrol ER,https://consultaremedios.com.br/sifrol-er/p,s
Siluestat,https://consultaremedios.com.br/siluestat/p,s
Solução para Diálise Peritonial com Glicose Beker,https://consultaremedios.com.br/solucao-para-dialise-peritonial-com-glicose-beker/p,s
Somatuline Autogel,https://consultaremedios.com.br/somatuline-autogel/p,s
Sindrat Mix,https://consultaremedios.com.br/sindrat-mix/p,s
Succinato Sódico de Hidrocortisona Blau,https://consultaremedios.com.br/succinato-sodico-de-hidrocortisona-blau/p,s
Santiazepam Comprimido,https://consultaremedios.com.br/santiazepam-comprimido/p,s
Sectil,https://consultaremedios.com.br/sectil/p,s
Seebri,https://consultaremedios.com.br/seebri/p,s
Sorine H,https://consultaremedios.com.br/sorine-h/p,s
Softderm,https://consultaremedios.com.br/softderm/p,s
Stub,https://consultaremedios.com.br/stub/p,s
Sulfato de Salbutamol Vitamedic,https://consultaremedios.com.br/sulfato-de-salbutamol-vitamedic/p,s
Sumaxpro,https://consultaremedios.com.br/sumaxpro/p,s
Stalevo,https://consultaremedios.com.br/stalevo/p,s
Sevorane,https://consultaremedios.com.br/sevorane/p,s
Sorbitol 3% Baxter,https://consultaremedios.com.br/sorbitol-3-baxter/p,s
Succinato de Metoprolol Astrazeneca,https://consultaremedios.com.br/succinato-de-metoprolol-astrazeneca/p,s
Sevoness,https://consultaremedios.com.br/sevoness/p,s
Solução de Ringer Baxter,https://consultaremedios.com.br/solucao-de-ringer-baxter/p,s
Sulfato de Neomicina + Bacitracina Zíncica,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica/p,s
Sevclot,https://consultaremedios.com.br/sevclot/p,s
Solução Fisiológica de Cloreto de Sódio Equiplex,https://consultaremedios.com.br/solucao-fisiologica-de-cloreto-de-sodio-equiplex/p,s
Svir,https://consultaremedios.com.br/svir/p,s
Seis-B,https://consultaremedios.com.br/seis-b/p,s
Sonovue,https://consultaremedios.com.br/sonovue/p,s
Solução de Ringer com Lactato Baxter,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-baxter/p,s
Sandoglobulina Privigen,https://consultaremedios.com.br/sandoglobulina-privigen/p,s
Sifrol,https://consultaremedios.com.br/sifrol/p,s
Sulfato de Quinina Comando do Exército,https://consultaremedios.com.br/sulfato-de-quinina-comando-do-exercito/p,s
Solução de Manitol 20% Equiplex,https://consultaremedios.com.br/solucao-de-manitol-20-equiplex/p,s
Solução Fisiológica de Ringer com Lactato Eurofarma,https://consultaremedios.com.br/solucao-fisiologica-de-ringer-com-lactato-eurofarma/p,s
Solução Glicofisiológica 1:1 Farmace,https://consultaremedios.com.br/solucao-glicofisiologica-1-1-farmace/p,s
Sulfato de Magnésio Heptaidratado Citopharma Indústrial,https://consultaremedios.com.br/sulfato-de-magnesio-heptaidratado-citopharma-industrial/p,s
Solução Ringer Simples Equiplex,https://consultaremedios.com.br/solucao-ringer-simples-equiplex/p,s
SMOFlipid 20%,https://consultaremedios.com.br/smoflipid-20/p,s
Solução de Ringer Farmace,https://consultaremedios.com.br/solucao-de-ringer-farmace/p,s
Snif SC,https://consultaremedios.com.br/snif-sc/p,s
Solução Glicofisiológica Equiplex,https://consultaremedios.com.br/solucao-glicofisiologica-equiplex/p,s
SmofKabiven,https://consultaremedios.com.br/smofkabiven/p,s
"Solução para Diálise Peritoneal 1,5% Frenesius Kabi",https://consultaremedios.com.br/solucao-para-dialise-peritoneal-1-5-frenesius-kabi/p,s
Solução de Ringer com Lactato Equiplex,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-equiplex/p,s
Sulfato de Zinco Citopharma Industrial,https://consultaremedios.com.br/sulfato-de-zinco-citopharma-industrial/p,s
Smofkabiven Livre de Eletrólitos,https://consultaremedios.com.br/smofkabiven-livre-de-eletrolitos/p,s
Sulfato de Atazanavir Fiocruz,https://consultaremedios.com.br/sulfato-de-atazanavir-fiocruz/p,s
Solução Fisiológica de Cloreto de Sódio 9% Fresenius Medical Care,https://consultaremedios.com.br/solucao-fisiologica-de-cloreto-de-sodio-9-fresenius-medical-care/p,s
Sulfato de Amicacina Eurofarma - Momenta,https://consultaremedios.com.br/sulfato-de-amicacina-eurofarma-momenta/p,s
Solução de Ringer com Lactato Farmace,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-farmace/p,s
Solução de Glicose Farmace,https://consultaremedios.com.br/solucao-de-glicose-farmace/p,s
Seletiv,https://consultaremedios.com.br/seletiv/p,s
Sulfadiazina FURP,https://consultaremedios.com.br/sulfadiazina-furp/p,s
Solução Glicofisiológica - Halex Istar,https://consultaremedios.com.br/solucao-glicofisiologica-halex-istar/p,s
Sinvastatina FURP,https://consultaremedios.com.br/sinvastatina-furp/p,s
Solução de Cloreto de Potássio Halex Istar,https://consultaremedios.com.br/solucao-de-cloreto-de-potassio-halex-istar/p,s
Solução Salina Balanceada Halex Istar,https://consultaremedios.com.br/solucao-salina-balanceada-halex-istar/p,s
Sulfato de Salbutamol Geolab,https://consultaremedios.com.br/sulfato-de-salbutamol-geolab/p,s
Sulfato Ferroso FURP,https://consultaremedios.com.br/sulfato-ferroso-furp/p,s
"Solução Glicofisiológica (Glicose 5% + Cloreto de Sódio 0,9%) - Isofarma",https://consultaremedios.com.br/solucao-glicofisiologica-glicose-5-cloreto-de-sodio-0-9-isofarma/p,s
Sol-Cart B,https://consultaremedios.com.br/sol-cart-b/p,s
Solução Glicocloretada - Basa,https://consultaremedios.com.br/solucao-glicocloretada-basa/p,s
Solução de Manitol Isofarma,https://consultaremedios.com.br/solucao-de-manitol-isofarma/p,s
Sulfato de Gentamicina Hipolabor,https://consultaremedios.com.br/sulfato-de-gentamicina-hipolabor/p,s
Sulfato de Efedrina Hipolabor,https://consultaremedios.com.br/sulfato-de-efedrina-hipolabor/p,s
Solução de Glicose - Basa,https://consultaremedios.com.br/solucao-de-glicose-basa/p,s
Solução de Manitol 20% Hypofarma,https://consultaremedios.com.br/solucao-de-manitol-20-hypofarma/p,s
Solução de Gliconato de Cálcio 10% Isofarma,https://consultaremedios.com.br/solucao-de-gliconato-de-calcio-10-isofarma/p,s
Solução Glicofisiológica JP Farma,https://consultaremedios.com.br/solucao-glicofisiologica-jp-farma/p,s
Solução de Glicose B. Braun,https://consultaremedios.com.br/solucao-de-glicose-b-braun/p,s
Solução de Ringer com Lactato B. Braun,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-b-braun/p,s
Sulfato de Atropina Hipolabor,https://consultaremedios.com.br/sulfato-de-atropina-hipolabor/p,s
Solução de Manitol 20% - Basa,https://consultaremedios.com.br/solucao-de-manitol-20-basa/p,s
Salbutamol - Iquego,https://consultaremedios.com.br/salbutamol-iquego/p,s
Solução de Cloreto de Sódio B. Braun,https://consultaremedios.com.br/solucao-de-cloreto-de-sodio-b-braun/p,s
Sylvant,https://consultaremedios.com.br/sylvant/p,s
Solução Fisiológica de Ringer com Lactato de Sódio Laboratório Cristália,https://consultaremedios.com.br/solucao-fisiologica-de-ringer-com-lactato-de-sodio-laboratorio-cristalia/p,s
Sindrotic,https://consultaremedios.com.br/sindrotic/p,s
Solução de Glicose 5% e 10% Farmarin,https://consultaremedios.com.br/solucao-de-glicose-5-e-10-farmarin/p,s
Solução Enema de Glicerina Cristália,https://consultaremedios.com.br/solucao-enema-de-glicerina-cristalia/p,s
Sulfato de Neomicina + Bacitracina Zíncica Hipolabor,https://consultaremedios.com.br/sulfato-de-neomicina-bacitracina-zincica-hipolabor/p,s
Solução de Ringer com Lactato Isofarma,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-isofarma/p,s
Sorisma N,https://consultaremedios.com.br/sorisma-n/p,s
Sulfato de Magnésio Samtec,https://consultaremedios.com.br/sulfato-de-magnesio-samtec/p,s
Selimax,https://consultaremedios.com.br/selimax/p,s
Sulfadiazina de Prata Nativita Farmacêutica,https://consultaremedios.com.br/sulfadiazina-de-prata-nativita-farmaceutica/p,s
Sanvapress,https://consultaremedios.com.br/sanvapress/p,s
Sinedol,https://consultaremedios.com.br/sinedol/p,s
Seronip,https://consultaremedios.com.br/seronip/p,s
Simeticona Cimed,https://consultaremedios.com.br/simeticona-cimed/p,s
Sinvastatina 1Farma,https://consultaremedios.com.br/sinvastatina-1farma/p,s
Sovaldi,https://consultaremedios.com.br/sovaldi/p,s
Sinvastatina Cimed,https://consultaremedios.com.br/sinvastatina-cimed/p,s
Sonebon,https://consultaremedios.com.br/sonebon/p,s
Supositório de Glicerina Teuto,https://consultaremedios.com.br/supositorio-de-glicerina-teuto/p,s
Solução de Cloreto de Sódio 10% e 20% Hypofarma,https://consultaremedios.com.br/solucao-de-cloreto-de-sodio-10-e-20-hypofarma/p,s
Simeticona Hipolabor,https://consultaremedios.com.br/simeticona-hipolabor-hipolabor/p,s
Solução de Cloreto de Potássio Equiplex,https://consultaremedios.com.br/solucao-de-cloreto-de-potassio-equiplex/p,s
Sulfato de Morfina Hipolabor,https://consultaremedios.com.br/sulfato-de-morfina-hipolabor/p,s
Solução de Glicose 5% Equiplex,https://consultaremedios.com.br/solucao-de-glicose-5-equiplex/p,s
Seth,https://consultaremedios.com.br/seth/p,s
Simeticona Unither,https://consultaremedios.com.br/simeticona-unither/p,s
Sinvastatina Pharlab,https://consultaremedios.com.br/sinvastatina-pharlab/p,s
Solução de Manitol 20% Cristália,https://consultaremedios.com.br/solucao-de-manitol-20-cristalia/p,s
Sulfato de Terbutalina Hipolabor,https://consultaremedios.com.br/sulfato-de-terbutalina-hipolabor/p,s
Solução Glicofisiológica Fresenius Kabi,https://consultaremedios.com.br/solucao-glicofisiologica-fresenius-kabi/p,s
Solução Ringer com Lactato Fresenius Kabi,https://consultaremedios.com.br/solucao-ringer-com-lactato-fresenius-kabi/p,s
Succinato de Metoprolol Neo Química,https://consultaremedios.com.br/succinato-de-metoprolol-neo-quimica/p,s
Sany D,https://consultaremedios.com.br/sany-d/p,s
Solução de Ringer com Lactato JP Farma,https://consultaremedios.com.br/solucao-de-ringer-com-lactato-jp-farma/p,s
Sulfato de Amicacina Teuto,https://consultaremedios.com.br/sulfato-de-amicacina-teuto/p,s
Symbicort,https://consultaremedios.com.br/symbicort/p,s
SportVis,https://consultaremedios.com.br/sportvis/p,s
Stivarga,https://consultaremedios.com.br/stivarga/p,s
Sulfametoxazol + Trimetoprima Vitamedic,https://consultaremedios.com.br/sulfametoxazol-trimetoprima-vitamedic/p,s
Softalm,https://consultaremedios.com.br/softalm/p,s
Sinvastatina Novartis,https://consultaremedios.com.br/sinvastatina-novartis/p,s
Saxenda,https://consultaremedios.com.br/saxenda/p,s
Sinvastatina Nova Química,https://consultaremedios.com.br/sinvastatina-nova-quimica/p,s
Solução de Ringer JP Farma,https://consultaremedios.com.br/solucao-de-ringer-jp-farma/p,s
Sinvastatina Globo Pharma,https://consultaremedios.com.br/sinvastatina-globo-pharma/p,s
Synflorix,https://consultaremedios.com.br/synflorix/p,s
"Solução de Cloreto de Sódio 0,9% Eurofarma",https://consultaremedios.com.br/solucao-de-cloreto-de-sodio-0-9-eurofarma/p,s
Solução de Manitol 20% Fresenius Kabi,https://consultaremedios.com.br/solucao-de-manitol-20-fresenius-kabi/p,s
Sancol,https://consultaremedios.com.br/sancol/p,s
Suprahyal Duo,https://consultaremedios.com.br/suprahyal-duo/p,s
Solução Glicofisiológica Baxter,https://consultaremedios.com.br/solucao-glicofisiologica-baxter/p,s
Santiplex B,https://consultaremedios.com.br/santiplex-b/p,s
Sintezys,https://consultaremedios.com.br/sintezys/p,s
Sominex Composto,https://consultaremedios.com.br/sominex-composto/p,s
Saracorte,https://consultaremedios.com.br/saracorte/p,s
Sobral Tônico,https://consultaremedios.com.br/sobral-tonico/p,s
Succinato de Desvenlafaxina Pfizer,https://consultaremedios.com.br/succinato-de-desvenlafaxina-pfizer/p,s
Sonotabs,https://consultaremedios.com.br/sonotabs/p,s
Sal Amargo ADV Farma,https://consultaremedios.com.br/sal-amargo-adv-farma/p,s
Spekliv,https://consultaremedios.com.br/spekliv/p,s
Secnidazol Globo Pharma,https://consultaremedios.com.br/secnidazol-globo-pharma/p,s
Suavlax,https://consultaremedios.com.br/suavlax/p,s
Sinudoron,https://consultaremedios.com.br/sinudoron/p,s
Simbrinza,https://consultaremedios.com.br/simbrinza/p,s
Simbilex,https://consultaremedios.com.br/simbilex/p,s
Secnidazol Pharlab,https://consultaremedios.com.br/secnidazol-pharlab/p,s
Succinato de Desvenlafaxina Monoidratado Biosintética - Aché,https://consultaremedios.com.br/succinato-de-desvenlafaxina-monoidratado-biosintetica-ache/p,s
Sintomatic,https://consultaremedios.com.br/sintomatic/p,s
Succinato de Desvenlafaxina Monoidratado Eurofarma - Momenta,https://consultaremedios.com.br/succinato-de-desvenlafaxina-monoidratado-eurofarma-momenta/p,s
Sédatif PC,https://consultaremedios.com.br/sedatif-pc/p,s
Stodal,https://consultaremedios.com.br/stodal/p,s
Stressdoron,https://consultaremedios.com.br/stressdoron/p,s
Soridrat,https://consultaremedios.com.br/soridrat/p,s
Snif 3%,https://consultaremedios.com.br/snif-3/p,s
Simeticona Cápsula EMS,https://consultaremedios.com.br/simeticona-capsula-ems/p,s
Simeticona Legrand,https://consultaremedios.com.br/simeticona-legrand/p,s
Salonpas Gel,https://consultaremedios.com.br/salonpas-gel/p,s
Somalium Comprimido,https://consultaremedios.com.br/somalium-comprimido/p,s
Sulferbel Gotas,https://consultaremedios.com.br/sulferbel-gotas/p,s
Sensaz,https://consultaremedios.com.br/sensaz/p,s
Sulferbel Xarope,https://consultaremedios.com.br/sulferbel-xarope/p,s
Sinvastatina Geolab,https://consultaremedios.com.br/sinvastatina-geolab/p,s
Simeticona Medley,https://consultaremedios.com.br/simeticona-medley/p,s
"Solução Fisiológica a 0,9% Cristália",https://consultaremedios.com.br/solucao-fisiologica-a-0-9-cristalia/p,s
Syntocinon Injetável,https://consultaremedios.com.br/syntocinon-injetavel/p,s
Sintocalmy,https://consultaremedios.com.br/sintocalmy/p,s
Soliris,https://consultaremedios.com.br/soliris/p,s
Spinraza,https://consultaremedios.com.br/spinraza/p,s
Signifor LP,https://consultaremedios.com.br/signifor-lp/p,s
Sulfato de Amicacina Hipolabor,https://consultaremedios.com.br/sulfato-de-amicacina-hipolabor/p,s
Sulfato de Vincristina Bergamo/Amgen,https://consultaremedios.com.br/sulfato-de-vincristina-bergamo-amgen/p,s
Soletre,https://consultaremedios.com.br/soletre/p,s
Sulfato de Gentamicina Santisa,https://consultaremedios.com.br/sulfato-de-gentamicina-santisa/p,s
Solução de Glicose 25% e 50% Isofarma,https://consultaremedios.com.br/solucao-de-glicose-25-e-50-isofarma/p,s
Solução de Glicose Cristália,https://consultaremedios.com.br/solucao-de-glicose-cristalia/p,s
Soliqua,https://consultaremedios.com.br/soliqua/p,s
Simeticona Geolab,https://consultaremedios.com.br/simeticona-geolab/p,s
